Sr. No,Temperature (°C),Humidity (%),CO2 (%),O2 (%)
22700,37.293627952889224,55.01159224304579,0.30550280059416357,21.21697623685519
22701,37.751544626668334,45.77282117051727,0.5559897121919501,20.600132659304887
22702,38.49808057080447,46.70913343982243,0.30113472441886224,21.54179448354392
22703,36.66939779740804,51.67333709429503,0.4068695659105141,20.98448016361753
22704,37.29397217261971,53.256501204103024,0.39776354570006506,19.952341858258652
22705,40.39668345943623,60.74574973586716,1.8039353015335482,13.769140971992119
22706,37.86000676591813,54.34500822099638,0.42898820487389794,20.773030026118924
22707,36.89820189230343,49.331029041662894,0.39770982989270715,20.709633538352506
22708,37.729813018607935,51.18150655588944,0.49159676151539305,21.091789491888605
22709,37.660917595011384,57.087782007016386,0.3534439284282259,20.377956878462424
22710,37.74013025070296,52.28080831232761,0.4185235235964523,20.579984438852467
22711,36.65096192604022,46.12454075417996,0.3428710083026165,21.01439951148894
22712,37.563308056067605,53.892364605974976,0.3825001920329289,20.745542614404602
22713,38.51684894636363,54.17731778786021,0.39078618944713894,20.73899949462485
22714,38.25144821162712,50.8933935487303,0.4154963040848585,21.428397765040984
22715,37.777879389428584,50.98272531616781,0.36098843843529166,19.992976968278846
22716,37.38427389250617,56.08629366507593,0.4690754540344792,21.615535969743487
22717,37.52984594028987,53.96937427431816,0.40919983428896567,20.82076725467782
22718,36.94222031407211,66.5884487402151,0.3635493387348546,21.301128768385794
22719,38.398508258248974,47.518079144857175,0.40286072777969995,20.914748260764235
22720,37.484240743335945,46.0383917137706,0.46445681235456393,20.857166341287154
22721,37.45865965707865,52.38599451482224,0.3799401458983651,20.74398639671443
22722,37.95764366274664,51.88305865887691,0.46389799254854513,21.456076832335565
22723,37.77674483177891,59.991120808822345,0.45865889976592283,20.83092525806606
22724,37.83543609725096,51.41831322353647,0.40099059664192543,20.63890096188933
22725,38.01359739412143,49.87483588179798,0.419657183115677,20.459405464746567
22726,30.071449125402015,55.274597661414965,0.8794404234390389,14.28830685259845
22727,37.796742910883154,50.24475162397305,0.4278496085742163,21.035592535130785
22728,41.77927309331241,61.895758432513794,0.8948052789746352,15.066383832805329
22729,37.87364680256163,57.55726086050915,0.35066938531411235,21.05895175159004
22730,37.744194820854084,45.46615632928922,0.3564612844692725,21.449805606918474
22731,38.11021951020065,69.1706642207818,0.8673250988231168,16.48443090211174
22732,37.15806989832678,50.84567923381805,0.3301373532251601,21.819939248285337
22733,37.12152954422024,43.89119840843135,0.37337086690439336,21.36083929385469
22734,37.91947025023481,41.44607950201678,0.36545777088189496,20.900715428404688
22735,37.478775735494125,49.978686757171985,0.3976406599207494,21.615032526957737
22736,37.52479591383079,40.581825441670674,0.37545885002393914,21.028423105696174
22737,37.59515506269853,47.396895763427246,0.41435142740341446,21.255418649485843
22738,37.06070139686487,49.33968183639029,0.4075232132184168,20.901902247336235
22739,38.237566828516464,47.36443408372635,0.4454368099898976,21.368318237959343
22740,37.49713857954754,49.941211830922676,0.4645285382417581,21.25966179486166
22741,37.03690706178799,48.10195465480917,0.38383596909696666,20.533814817177447
22742,36.598299774244815,59.25115801968876,0.36380914876234355,20.009563829652638
22743,38.05165094100826,47.61923710234356,0.45872763789972415,21.281262704821994
22744,37.28659790253237,40.74004172810584,0.40059136142092894,21.296159579660138
22745,38.10383400246343,52.39961071770573,0.40642752720634695,21.8303234818757
22746,37.69554075470836,47.40443329316939,0.3732592566979413,20.471690832166633
22747,37.72115843408224,48.123179294324835,0.4405873654236448,21.4717986259337
22748,39.03843018509025,55.4404046126733,0.4312694532945775,21.776412056752513
22749,36.60048536098054,51.63153917506228,0.46424676355283095,20.803294851079766
22750,37.68183632391949,56.354424669252765,0.3850236062024645,21.636173423381898
22751,37.04517398708348,53.73935876953303,0.42313618775182343,21.50003714449102
22752,37.825923699459175,52.25123396613536,0.34938059160177315,21.492728501485075
22753,37.673821794060764,48.54040942614433,0.4244810964313899,21.22933416981341
22754,37.927218875570276,55.56216956056738,0.45165257311494544,21.0912509854061
22755,36.77933120309235,50.17729179206751,0.41494569806872883,20.862424545610786
22756,36.8551524220398,56.90727589483888,0.3480101189597228,21.426484503013555
22757,36.09243815504708,50.288285742945796,0.4148672777666741,20.583813922965522
22758,37.51423447021921,51.051858255562465,0.3686783268782101,21.433185773359195
22759,38.39984013642146,51.3422984994073,0.4451303203457055,21.686104914302426
22760,37.532024422508854,54.75806738300246,0.4180269179764112,20.60204237797625
22761,38.103888245887795,52.447160242736494,0.3562997035195471,19.867816061874247
22762,36.943617960839475,48.73293095652972,0.3969493947069433,21.09860559602717
22763,37.25771172824747,53.04706115701224,0.38358115203749366,21.445713394755522
22764,36.854297850019336,45.487411452106805,0.3365635969851328,21.6792690280202
22765,37.11494786912119,51.47390851103392,0.38974332735786243,21.45284240964448
22766,38.520514470361206,42.07789238051315,0.44774012784500966,19.9764725598981
22767,37.37186303172001,46.753749560564266,0.46240352957699915,20.79638738420775
22768,37.42885715377743,51.0855501151915,0.47106774279465374,21.09108371751582
22769,37.88275204189041,55.33226172314821,0.4096322590955112,20.743356739359996
22770,37.91776945812703,56.20437627478822,0.3120919709925595,21.236009631682727
22771,37.36895489981856,58.701265623454844,0.42235627832973277,21.177863651711405
22772,36.909482635996575,47.86607213199566,0.33830088677012476,20.238829848221858
22773,37.819868753349446,48.05147810095508,0.36358731799940053,21.038231191692446
22774,37.44427609206091,50.523705736866845,0.4348677107146399,21.33551350035814
22775,38.31117907938168,50.728870575086425,0.3649456157036478,21.776134975699478
22776,37.46351528405936,54.48175936540926,0.3997108762119309,21.634891403537324
22777,36.91525968539849,53.3581491917333,0.4099863453361433,21.215947912641564
22778,37.56870182554572,58.0390368242504,0.3570969945677587,20.52904450612176
22779,36.67674430669903,49.73582782892982,0.30797375852298564,20.837082097193303
22780,36.912202697187574,45.94755867382455,0.3954499863266662,20.752200038527526
22781,38.96909403357788,46.75190467691901,0.3887019078543852,20.83770089761759
22782,37.584333880009645,45.54838611862861,0.33306207053199777,21.008218099412304
22783,37.95743389904892,53.4940068781723,0.3856219041001112,21.1440550090279
22784,37.90333820108218,54.66463235688121,0.4307182551638743,21.24456376777129
22785,37.86515890006477,48.19883224585319,0.31742138970933303,21.84748598723358
22786,37.06083047990951,51.05624303828162,0.42384664805239725,21.102973647238475
22787,38.05616341219513,53.800253367711406,0.42402220929331347,21.334091964274755
22788,37.8279778111094,61.67009301841685,0.46218828264148193,21.483609288035183
22789,37.035244569903796,49.40136116662556,0.39041674273603444,20.309611779376354
22790,37.452456590606786,50.538769879272394,0.4474664476295966,21.65988230717775
22791,36.59207701059005,54.88773730501829,0.4031225735686933,21.02417250069787
22792,36.58547643487164,46.91288953730848,0.49066992663524456,21.183800712461757
22793,37.967155868835384,56.90851798047976,0.40855068129841116,20.8868424285234
22794,37.57778973461532,60.96868462190465,0.4229851312127604,21.228554363459622
22795,37.67379085268084,43.57911256820733,0.3629393708477919,21.554825342204705
22796,37.2533958078401,50.6294114206734,0.4811165654842343,21.209928029250875
22797,37.75529633540219,55.252178924913935,0.436756556379525,22.100460151393463
22798,37.56399418183863,50.043862803867455,0.377539918779778,20.448261842331032
22799,37.62644639784516,36.715308092216965,0.47751256327331554,21.18447546803729
22800,41.45070048644067,46.50292494491603,0.6058064892951461,10.641109317126885
22801,37.42526565279894,52.67907939975436,0.4360665313889271,20.918076777500264
22802,36.99200228441599,43.19468717982858,0.3771909155007771,20.288152847046643
22803,37.98026578640622,51.592376373281525,0.38245880175304053,20.571086891155755
22804,37.122012354342495,51.92643900081518,0.42310416693682973,21.32771875723049
22805,44.60390996606097,45.07785205821791,0.8743775276815182,10.81548935639827
22806,37.55479161378871,56.56178658814535,0.363170328272351,20.643585207417562
22807,37.60679750628523,48.06236498588532,0.23450105963208126,21.466819234067856
22808,37.89363814656146,42.464867359267366,0.25824047401382055,21.069166101763404
22809,38.4095385950979,55.34814967764593,0.47773475706820734,20.38518037882283
22810,37.09505495045529,58.622225510525894,0.36817849821590504,20.578225534249682
22811,40.62152093236546,77.4582854630439,1.174916983723463,5.6933034646969976
22812,37.44317739619299,47.858363959162915,0.3806085027222914,20.502179354782697
22813,37.09616536655579,42.89138252971795,0.40196889513497647,21.73639153504757
22814,37.19110186325948,60.37583183242092,0.44831142920888106,19.983268966448186
22815,37.53039268625065,53.834250624077185,0.3061759179377943,21.385995691493335
22816,37.37937117269073,59.33961469500773,0.32937445516880026,20.99230890171725
22817,37.164911272715045,49.985382256798026,0.3385917179500558,20.838405839346382
22818,38.23126519134572,46.765285732496075,0.4149697596485616,21.00499806014709
22819,38.98064184847568,46.30069965838941,0.32533474730888723,19.975619602459467
22820,37.36902749678782,53.73647434547336,0.37172467204317616,21.60907173825154
22821,37.05429156865199,48.71362182103119,0.3348102482079098,20.408155746157366
22822,37.690867084481255,53.29318485132262,0.36827246874849745,21.406968274638537
22823,37.44230712916892,50.47254092038077,0.38784218295193895,21.313590264290493
22824,38.22582865075937,51.85787157813492,0.40777480139627814,20.671959961929304
22825,36.85977221449877,47.352783885614514,0.38162409413095755,20.821363932740994
22826,36.75778046590329,52.225828082233086,0.3983920539923315,20.69696866953878
22827,37.92747232552807,56.738478225006745,0.4280681696664999,21.009167500984017
22828,38.428848636406734,45.60012345970987,0.3807784031055562,20.08020829027979
22829,37.48935980992136,44.8055638827937,0.42152229392352014,20.60393755413423
22830,37.89010086059304,52.5120249194966,0.36967732847605705,20.97453405360905
22831,37.37571166632444,49.744014098732976,0.4273399382336908,21.026801804779822
22832,38.14603016716326,48.54568715473955,0.36069180776369375,20.435892970444
22833,37.370599568195544,48.92237653214988,0.3993257125293485,20.333542523969584
22834,37.89187074008189,53.69404006931932,0.4189735660028191,21.0386057817338
22835,37.86983773405892,40.82576017952974,0.43835875959267123,21.015727972743914
22836,37.88755756079454,47.82688862674479,0.4414789088721086,21.340344744239975
22837,37.044161624051625,45.912318983986104,0.46180543230336735,20.794761315922766
22838,37.536057238938426,59.829241540863784,0.40382905136127045,21.400530433677687
22839,36.91309100145079,43.541196078628516,0.4014733358980599,21.62815726285744
22840,42.271039062743505,35.668784671783925,0.8599774584807676,16.312952094615323
22841,38.14053877235825,55.326452051435325,0.279135629532855,22.00460846048841
22842,37.112062588416755,48.482135388793424,0.4079496127028087,21.255978566068336
22843,37.74819082326442,53.56513867095763,0.4087778925553003,22.058960183476234
22844,38.25013730450049,42.70350299858394,0.4319868370114549,21.122092799591748
22845,37.35715672595387,47.70846917722077,0.31128950979598247,21.58633772747399
22846,38.55604466362645,50.38984618714082,0.4631019146038312,19.78145754695002
22847,37.24461140404777,49.50439276934017,0.418940169460668,21.687055792143045
22848,37.38341235107982,56.55490348738246,0.38012881413178445,20.849157913266875
22849,37.028518313775116,48.57659336390539,0.4168495619461106,21.481231654690877
22850,38.08012406591481,51.02017256216329,0.4013818836138964,20.782414334231618
22851,38.07210239895207,50.02200778018814,0.3802087274405415,20.740921003630007
22852,37.74037228988399,47.25347255214187,0.40129721358032466,20.75870916619805
22853,38.001096326901624,51.108136167644005,0.3133173117875224,20.37588152818655
22854,37.51170379147035,50.801965039346115,0.43400123674919516,20.791470466086572
22855,37.289986136352915,48.990783249835694,0.3870794121142942,20.37407752618329
22856,39.805298838487786,66.25243815734878,0.7745074166314357,12.657295211032924
22857,36.5079359666212,47.86216635927912,0.3571159758795817,21.60838284920228
22858,37.34621130521813,47.47106856990606,0.3900918819532294,20.514593520225898
22859,36.870867685316355,40.09716875011789,0.4365247724205433,21.426293841568597
22860,37.57932372560614,48.57259960952683,0.3295563970307334,20.709431250468445
22861,37.22537887335349,36.5964306158056,0.3672998165247868,21.144086058933585
22862,37.161803848970365,57.21588506915771,0.4010889827402704,21.063299926818626
22863,37.01655866583366,56.48993288722659,0.4558729679964226,21.116620035052133
22864,37.83575353652885,48.81785138243693,0.43439337817770746,20.764157610433166
22865,36.98798570455681,40.453610425143374,0.3575988773530552,21.069204898827227
22866,37.71343432498033,52.08828205713648,0.4532048263530242,20.89515981777563
22867,37.49807692528069,53.12374788068486,0.4236825315055043,20.841268451122133
22868,37.62255714218631,45.78085237182103,0.41757068305892003,20.803080929033953
22869,37.669977226371266,43.643471743442916,0.30079383259303055,20.96391343457038
22870,36.47342274507625,45.087568265160556,0.4402419920467632,20.22512725691671
22871,28.984160858305692,75.04237693275216,1.203439939801652,9.294288337522856
22872,36.7596623040715,60.32666558877584,0.36251569189792876,20.730314217847607
22873,37.02193214852073,44.95438159156363,0.42305263476293486,20.51780725441405
22874,37.68102749528465,59.11280381103991,0.3040209594073998,19.755094827572854
22875,37.38957285993522,48.44179369531655,0.3456057900771812,21.06399829374158
22876,37.91463684328323,52.565130928721324,0.40757462373264064,21.771990278924594
22877,37.77977346715119,52.90078077167513,0.34764660915435835,20.992955725947574
22878,38.68891602505991,58.39309920013717,0.7975086249280549,17.227122359242493
22879,37.60063220629668,53.698480146797394,0.45651927518581903,20.976235868181412
22880,37.69689864910813,53.81181865439452,0.3926373637759389,21.283899024707875
22881,31.037779865032864,69.48555473472365,1.1189421933955388,21.704133354672134
22882,37.227456385002206,45.78244817091722,0.37305312016039605,21.373021899439028
22883,37.69815984100393,43.12852940493954,0.4382673191817008,22.018182974159515
22884,38.102203978065326,42.22499829762278,0.39490062849189994,20.85799033304021
22885,36.68830873502938,56.01533706199447,0.3088629690195678,20.628237696597818
22886,37.796384742761624,55.38770765298281,0.370580011799607,21.336852846605918
22887,37.6969816118673,45.773188978098894,0.44393914950204316,21.628345889578906
22888,37.42176131193842,54.131443439988466,0.4056524366826184,20.18762781465602
22889,37.11787705126345,44.8190937067545,0.37738058024249643,20.072014598603168
22890,37.760432846280786,51.998206731707825,0.4567900574345717,21.74641377440372
22891,36.50593409290417,54.770878861497856,0.39506558009831944,20.81394323695505
22892,37.30363688078709,44.63769146943199,0.3781831071626258,20.83641449187657
22893,37.472380552741164,54.753721193699135,0.38775893865961547,21.45605763701166
22894,37.42675966463592,53.68208686950585,0.3166428607544251,21.47732468014238
22895,37.61179972722295,53.57709595897499,0.37607055017024016,21.352903147698743
22896,37.22961832251139,46.40860289323702,0.4106934324928513,20.750074602228718
22897,38.20807119077087,46.97759127786773,0.3413656644404115,21.43098214092181
22898,37.96459478077386,44.61460417910243,0.4767756822922675,20.882678796250183
22899,37.13852624138247,53.42738827363391,0.3894399779974617,20.869298456636837
22900,38.20467372009279,47.767414806244716,0.3240353976535704,20.962086184268756
22901,35.30868471151753,50.798942759549256,0.6547464259241028,15.675314419065957
22902,38.617842340712755,46.82053848976808,0.41983389065341503,20.666123612308404
22903,38.30350950412464,54.25544942696767,0.4110460356240028,20.79453154698667
22904,38.35366490477961,53.63521384473416,0.4359433262920866,20.447096613593573
22905,37.47644914605323,59.3545699505877,0.47204685120998463,20.839140294463395
22906,36.82733225629238,45.817207388369326,0.39633817127303445,20.31769300834352
22907,37.512803077563994,54.04431689085877,0.3419239624264111,21.113141873276046
22908,37.89704649111202,48.511838019935446,0.3889783124412656,20.799528028133416
22909,37.75396633498101,51.644723625671865,0.3918125640223352,21.53686164976758
22910,32.52036288594179,65.78864261307467,0.736744234563872,14.014223394334685
22911,37.826646981697166,49.51889917054478,0.5007114869648659,20.49781271345837
22912,37.49979039802715,49.64816404331014,0.43688987694121456,21.941099072404345
22913,37.60873825705822,34.34773218878257,0.40865765001214077,21.137699158892275
22914,37.06961674150261,51.073181857166354,0.39299572965598745,20.95816941731179
22915,36.9292254662878,37.44346118597154,0.37188406516645883,20.958362241552972
22916,35.194502258764665,54.518359260460166,0.8314800748983423,18.446889999114426
22917,37.02802967833378,44.47026981824946,0.3895888892698849,21.569203235685155
22918,37.4083496452369,54.05725575674349,0.3156392567768005,21.647391674935896
22919,37.170208453795894,46.13779366334576,0.43349575137414886,20.668121181708074
22920,37.14561089863925,52.09562123419764,0.39167410451181317,21.068742234438776
22921,37.567945707156944,51.745780271736635,0.38237657623254256,20.857848830752964
22922,37.37554344128353,49.362557065617736,0.38766170330224864,20.443906784810164
22923,36.42614838036658,45.81083964246753,0.4590282015934293,20.84013868135528
22924,38.02793607067803,53.21645616631642,0.407138920460045,21.022512777013652
22925,37.31928290182484,51.745895416675985,0.39843664252500627,20.87794906509751
22926,37.62938490262196,48.36753457118442,0.41059408730846797,21.73801682742335
22927,37.75136253020271,48.543481379447336,0.3725314409250687,20.141744394597175
22928,37.024523308452764,45.287954514783465,0.33837381454167814,21.10612993487843
22929,36.61475943111196,48.25442646366117,0.3969386253457566,20.371338787849204
22930,37.85966380091472,39.503968724101576,0.3560912200220117,20.031413256130904
22931,36.43658325610037,42.74365122501356,0.44204196036050286,20.638575367372237
22932,38.104684589167384,58.12937577427334,0.34262527649348845,20.992717155643888
22933,36.588692202836626,56.57260653186091,0.47579121337390534,20.372914430853072
22934,37.99503061535818,54.888067977902026,0.34919459568561995,21.194896374844678
22935,37.95223533147867,48.478091412759454,0.46081740725755815,20.53264941703412
22936,38.0434578088945,45.481268345315016,0.39180183812712444,20.785748999308208
22937,37.79893984364828,56.42982092907567,0.4045880143317622,20.733757880803857
22938,37.60363366469947,57.15893762487954,0.4224449965139087,20.87519080414083
22939,38.13487299319664,43.18822911698654,0.44728914274085174,20.983948371806093
22940,36.32190834286529,48.471603476640325,0.38177207833814647,21.652745966594726
22941,37.40678179208922,49.06251706591061,0.4111054855461766,20.778031005446834
22942,37.15649295015025,54.942906065888835,0.42138939274386217,21.75363848181463
22943,37.39006051762084,48.97937812849115,0.47191764999022784,20.95157753479748
22944,36.4995280825362,48.90539785431721,0.38292167528339793,20.415086014395133
22945,37.37998607668235,54.59870660121515,0.3702474413712464,22.13873526283627
22946,36.349039417632206,49.593342155057805,0.39680370603970894,20.201593494253114
22947,37.619293380194016,55.66834219162596,0.328076832343844,21.038043573692228
22948,38.59204836669023,51.27350147672574,0.33925153064922864,20.76343073392704
22949,37.35477925899443,47.064765952482496,0.3996818167816676,21.458490952368006
22950,36.90189668795966,48.027315160956576,0.39170671113054234,20.84104380686401
22951,39.77077038920365,39.660578185272705,0.9508845407533966,13.98006842960299
22952,36.62832236432441,59.70724640420967,0.27964563212165217,21.185462719345523
22953,36.775125774572274,50.238348552066554,0.36326576542860245,20.44169773016993
22954,37.419018474830075,43.53038811940553,0.39006350957380465,21.580428574643605
22955,37.006274765638224,59.07198135163594,0.3697495503041827,20.843731673630902
22956,37.00058705359166,50.06235200401293,0.6456566952666261,11.567664524546746
22957,37.289448613919085,46.28710588247161,0.40224055553578014,21.40697983091402
22958,37.653382917331044,52.55876189547976,0.3222499459991081,20.83787013470166
22959,38.08004125619931,44.103818031100765,0.42212047157465976,20.776183395579928
22960,37.570367863213484,56.40231358514674,0.4822609485599465,20.193441684219994
22961,37.4430860927688,60.9171631618885,0.3954735727213584,21.083583000132826
22962,37.45887495667334,40.08433004196069,0.3346562947445512,20.488474822101104
22963,41.71606489765606,33.31366396136421,0.7153944730032313,15.260609747236227
22964,37.67353313610014,47.04210262482277,0.38281965748654784,20.737591812401853
22965,37.7435432795578,44.853557798237425,0.4388478158642456,21.71517372741883
22966,37.62598180206403,50.909459014203094,0.42517789611875784,20.985159258433992
22967,37.60022981570687,49.243275916253374,0.3746395289414991,21.800399951876418
22968,37.81601161180851,60.06661400405135,0.41651724472934165,20.698798592325378
22969,38.129700901496065,54.68241888660226,0.39121666426292,20.861056802344535
22970,37.56534501223219,53.567621444371596,0.40693977399114406,20.957043053174
22971,37.52180122318623,51.10066954076689,0.3931258455399915,20.48062391544639
22972,36.952653977986316,50.92961696999835,0.45143413604395155,21.153315610734563
22973,38.158431694754874,52.22736866582938,0.5092704575475382,20.34958246125171
22974,36.19024745837712,50.722052610179624,0.42764318512718724,20.39588944415365
22975,36.553943257047074,50.10483281290154,0.43492443653180535,20.425168745472718
22976,43.97333645241501,67.10451260992343,0.6724047121693753,11.854731011952348
22977,37.242930572100306,43.83783432478866,0.5129582713734662,20.488771909036636
22978,37.77967770485772,50.98361171922985,0.369045889273896,20.50564557422899
22979,37.57526452303581,52.87996015529914,0.394353643720916,19.811547254843447
22980,36.016623465629635,52.39084576021148,0.43678704299326043,21.257516280084598
22981,36.85057204811497,56.27465750719058,0.4222409957160467,21.445847990172656
22982,37.03264239905358,50.192116245555646,0.39186345627809493,21.597212002560486
22983,36.6134160310946,45.52925077179883,0.40364178529494965,20.967990446603206
22984,37.780762555410256,41.785742469837764,0.4100747467484521,21.385084881866113
22985,37.687913552253654,58.32782527773915,0.40311341374427895,21.28712900552935
22986,37.17036157793827,42.45425814956542,0.40460571898861203,20.70944712682229
22987,37.16312398338047,55.31442978567255,0.41983027724136057,21.669941555239
22988,37.42781979403803,43.144073010091915,0.4063191533864549,20.785517015701938
22989,37.876887355678214,49.772746922635676,0.2567625813851103,20.76456569024647
22990,37.01320046781603,49.81104979957046,0.4093980884972238,21.367799120348995
22991,38.3814898262687,56.602650396461954,0.5111605515559867,21.196458197175918
22992,37.55163425219004,55.11537118370452,0.3985031313838764,21.43812049809261
22993,37.38431202125498,54.040168619402635,0.49465720634421406,20.49217980718493
22994,37.83683979822297,46.54633116648645,0.3948458383947525,20.79157767608193
22995,37.50313657809221,40.66370177085521,0.3268308405104075,21.185400593596682
22996,37.3064413632101,44.331472098795544,0.4402030649787823,20.983932295356077
22997,36.7153218286374,49.14711393039523,0.4236741133439543,21.39585280983225
22998,37.811355611950134,51.23154560160902,0.4395758621258756,20.504363868304647
22999,27.713964257762157,53.16054243545035,1.7594983193931424,15.578217750528655
23000,37.03665084557635,50.850017991606,0.34224752180098816,21.427404952995033
23001,37.32001191320955,44.094539373102116,0.4239630223403598,20.668441777366986
23002,38.65083742602539,48.47689337537001,0.44063983452030064,21.496178745936195
23003,37.83255302576074,55.28825097952126,0.38976665039456343,20.472612182992567
23004,37.109444667704125,46.741435025511834,0.43228989233471105,20.5722430180946
23005,37.53617260865959,40.11960324353683,0.4655661469398717,21.33061870809358
23006,37.7939175609329,45.579026589304384,0.3136456655421135,21.030905277542338
23007,38.62195587356194,48.517724672369866,0.4446501451539098,20.83787922871687
23008,37.849414210101266,51.82078671787705,0.3533236164799828,20.429130543624403
23009,34.3016401366454,69.54664301495558,0.8103604689480668,19.224928246040477
23010,37.978351158397295,49.76774000079347,0.3601472983297132,20.85489407758191
23011,37.10344854202625,49.7000142060767,0.47265248493669443,21.36980651407768
23012,36.993657218315754,52.28150285455812,0.39346955611949846,21.64531120294929
23013,38.02793656973879,49.78179632770941,0.4593709776525013,21.068396389099185
23014,36.967158651090216,61.27723909184678,0.4760017220756335,20.622126262408234
23015,37.99105631486555,58.527583926401036,0.4427376824370326,20.672858986247157
23016,37.27517713190696,49.73092873830489,0.37671906385359516,20.89022928029974
23017,37.33616892670111,54.613870593455175,0.35648140149374175,20.770771204262786
23018,37.273142211248036,54.200000526548834,0.36899640786457627,20.702322453484275
23019,37.057694348182075,52.26232025303193,0.3406334386596332,20.72154860916534
23020,38.07424463502417,47.6740762916387,0.4646521146329564,20.1741481747742
23021,37.79427098684471,40.322190093027906,0.4462665870476823,20.98973986883865
23022,37.74594864231829,58.41674319697691,0.3602021839787808,21.41826585657213
23023,37.8952511990422,50.178779629294695,0.3475393003769143,20.743315950459294
23024,37.36772705064764,51.00065208642335,0.38607675678284537,21.81131224926975
23025,37.262975058319995,44.05853900348534,0.36048087699053555,21.16200423369772
23026,38.09594966720679,51.56991837075732,0.2896698702695551,20.83958927616204
23027,37.13552037498342,53.73217944719535,0.34040541654556133,21.667579515662133
23028,37.644727474429565,51.50718909063334,0.4227773147941108,21.43860337032726
23029,37.10824745308445,45.86978268711941,0.4098526351852321,20.74345014419342
23030,38.605865175198105,47.38229647596086,0.4362279985127302,21.340491352928147
23031,37.49221845556485,49.399195849451466,0.3985704323764639,20.489856365180835
23032,37.51830182828154,53.87132596978516,0.28427289148655965,21.117816935707584
23033,38.12886923375183,60.00528634297018,0.30112197573117344,21.253786308684038
23034,37.53251231559439,50.54157362078639,0.3417227807766301,20.217948594273878
23035,37.49034084786408,51.29767431554845,0.33777586148824623,20.60094956544587
23036,37.108823038749,47.36105813450123,0.33020246896788674,20.811526424612207
23037,37.714408250165285,48.599806124248396,0.38807313306382246,20.322636703114103
23038,36.29043543096212,49.825758026051695,0.43815873674438005,21.48511478032494
23039,38.14275024824221,48.588603510248504,0.4233662192626364,20.771186094253398
23040,38.67036130576284,51.32678381960913,0.4254949571576708,21.63135598638888
23041,37.49720643301591,54.46093691960086,0.40818469580841327,21.63700035322693
23042,35.69682904084227,47.0776351867529,0.6777580767217177,16.24748955720041
23043,37.6386884689791,49.5288512184148,0.36839975421594173,20.326417324948892
23044,37.38880292446017,50.951652906345394,0.4005732213876339,20.889057348198985
23045,37.39482119811154,51.02869122245229,0.4208932031634549,21.774483085411084
23046,38.244529490621055,51.06537490020407,0.3491795726111877,20.43542243488227
23047,37.85547998410175,52.21523898810246,0.31249242952273604,20.517421679783507
23048,38.18618197263258,50.91209676571141,0.46149437191339776,21.29683493676283
23049,37.334227625714,50.04741944033438,0.3620184346021447,20.13362033760229
23050,33.94908946895011,57.88714698497054,0.6299200321659422,15.68895631393684
23051,37.95317161769857,44.32657744985278,0.3543226500940952,21.487035641640574
23052,38.04625040212799,53.558364094348164,0.3713328446109011,20.80177712064275
23053,37.24832569034048,49.93271042286496,0.4241591479913842,20.884174389459417
23054,37.69564247856044,56.46324555171461,0.4362483312881434,20.91870079192017
23055,37.007113931864026,43.76965237712596,0.39006770428149995,21.269674059220062
23056,37.234342090337044,43.72355648098282,0.3652254676297401,20.4898638182787
23057,36.929913759100195,44.53231332639667,0.4253182198799991,21.173466328608022
23058,38.40732458366154,56.24409443456321,0.3980396520561602,20.926807590489986
23059,43.56962799225325,35.69295222855091,0.8608611088947266,17.143505514068032
23060,37.13915177299228,49.63397328271998,0.33290041968424056,20.97109687222532
23061,37.980370005912015,53.23427493410884,0.4283072355155014,20.99352603765338
23062,37.846853056268095,47.14283023749396,0.47241414480538135,19.89077201461575
23063,36.76480993266214,49.134468263522535,0.3508992831448634,20.503015904529214
23064,37.124220108548556,53.027738003257504,0.40833451188472997,21.142764821277506
23065,36.95822690377574,58.666524770646575,0.38336221399533615,20.893139588317005
23066,35.883879769465935,32.22706243340876,0.6350813843782364,14.608458770478059
23067,37.99720726410379,53.821067754925544,0.4458356263884938,20.40551102037386
23068,38.45359488075783,49.19676922880783,0.41846198846645105,20.887190407122347
23069,38.08915843871655,41.750079126811734,0.4688477441492335,21.36050919343785
23070,44.16677797657212,30.508106740445186,0.7052093972144918,12.450011568679512
23071,37.02930925693037,48.634720106485624,0.383099004592395,21.086244792879512
23072,38.1145652938027,49.87712611717238,0.41919440080997467,21.91626724290271
23073,37.78465083394469,42.55668805540485,0.42287410959882726,21.04169012246758
23074,37.350336513352055,56.2655842756531,0.37321767963746855,21.681641836783385
23075,37.41694740292139,45.58655018903849,0.3341468727479235,21.653515312169468
23076,37.99338080874141,50.24135369472897,0.4709314409788211,20.611913539848956
23077,37.89761712462859,55.173517116885236,0.3708035061257069,21.174443066264473
23078,37.87543638970067,50.97428207625554,0.3996898147818912,20.81775850004676
23079,38.2527535742746,42.56831688104777,0.3806670563286329,21.422175991840394
23080,37.928199397161734,45.47791385458892,0.30756978678513736,21.83915266508045
23081,37.64684059497981,53.34646487297904,0.38592773599025465,19.712207502179382
23082,38.16148665417277,42.669385500264596,0.5067816599780643,20.4183863858213
23083,38.162064700895336,47.79822784817349,0.46317854424345195,20.351317558196516
23084,37.662981802664,48.46668547556256,0.4425434106333643,21.07801069365597
23085,37.85472134173401,58.53029790743116,0.4019693106936443,20.748306581715806
23086,38.13176950539825,41.94173686432047,0.42236445915450155,21.207393862295636
23087,37.348367144711496,51.104747648335255,0.3887933609044902,21.14083059256159
